graph_name,graph_family,directed,source,mode,threads,alpha,beta,runtime_seconds,cpu_time_seconds,total_visited,total_levels,total_edge_examinations,switch_to_bottom_up_level,switch_back_to_top_down_level,top_down_levels,bottom_up_levels,frontier_at_switch,visited_fraction_at_switch,speedup,efficiency
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,12.0,64.0,0.048880238,0.393379000,540486,15,15356630,4,9,10,5,32337,0.063215,2.3051,0.2881
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,4.0,48.0,0.034712829,0.115243000,540486,15,7743606,5,9,11,4,176764,0.390262,3.1224,0.1951
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,14.0,8.0,0.021748594,0.180624000,540486,15,15508276,4,8,11,4,32337,0.063215,5.6650,0.7081
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,4.0,64.0,0.025842875,0.107457000,540486,15,7743606,5,9,11,4,176764,0.390262,3.7294,0.2331
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,14.0,16.0,0.019692861,0.155666000,540486,15,15508276,4,8,11,4,32337,0.063215,5.6215,0.7027
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,8.0,0.031245129,0.115420000,540486,15,7895252,5,8,12,3,176764,0.390262,3.3297,0.2081
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,14.0,24.0,0.032126487,0.269929000,540486,15,15508276,4,8,11,4,32337,0.063215,3.1924,0.3991
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,16.0,0.032919476,0.111486000,540486,15,7895252,5,8,12,3,176764,0.390262,3.2452,0.2028
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,14.0,32.0,0.018173457,0.130229000,540486,15,15356630,4,9,10,5,32337,0.063215,5.3268,0.6658
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,24.0,0.034468888,0.139258000,540486,15,7895252,5,8,12,3,176764,0.390262,2.9903,0.1869
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,14.0,48.0,0.024771994,0.203133000,540486,15,15356630,4,9,10,5,32337,0.063215,4.1083,0.5135
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,32.0,0.030477782,0.102355000,540486,15,7743606,5,9,11,4,176764,0.390262,3.5096,0.2193
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,14.0,64.0,0.019618661,0.163609000,540486,15,15356630,4,9,10,5,32337,0.063215,5.1747,0.6468
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,48.0,0.027589776,0.102660000,540486,15,7743606,5,9,11,4,176764,0.390262,3.2461,0.2029
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,16.0,8.0,0.019952689,0.144919000,540486,15,15508276,4,8,11,4,32337,0.063215,6.2837,0.7855
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,64.0,0.029453709,0.106026000,540486,15,7743606,5,9,11,4,176764,0.390262,3.4530,0.2158
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,16.0,16.0,0.017335962,0.142704000,540486,15,15508276,4,8,11,4,32337,0.063215,5.5458,0.6932
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,8.0,0.031291646,0.155639000,540486,15,15508276,4,8,11,4,32337,0.063215,3.2464,0.2029
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,16.0,24.0,0.019918838,0.162221000,540486,15,15508276,4,8,11,4,32337,0.063215,4.7319,0.5915
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,16.0,0.036083285,0.179277000,540486,15,15508276,4,8,11,4,32337,0.063215,3.4444,0.2153
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,16.0,32.0,0.036305220,0.309961000,540486,15,15356630,4,9,10,5,32337,0.063215,2.5494,0.3187
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,24.0,0.033840001,0.156902000,540486,15,15508276,4,8,11,4,32337,0.063215,2.9791,0.1862
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,16.0,48.0,0.018242792,0.132490000,540486,15,15356630,4,9,10,5,32337,0.063215,4.9544,0.6193
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,32.0,0.033540078,0.158610000,540486,15,15356630,4,9,10,5,32337,0.063215,2.8215,0.1763
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,16.0,64.0,0.021405460,0.178472000,540486,15,15356630,4,9,10,5,32337,0.063215,4.6880,0.5860
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,48.0,0.032417279,0.148929000,540486,15,15356630,4,9,10,5,32337,0.063215,3.2404,0.2025
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,20.0,8.0,0.015600109,0.116202000,540486,15,15508276,4,8,11,4,32337,0.063215,7.3065,0.9133
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,64.0,0.034673950,0.140974000,540486,15,15356630,4,9,10,5,32337,0.063215,2.6959,0.1685
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,20.0,16.0,0.040947010,0.346361000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8555,0.3569
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,8.0,0.036245251,0.158899000,540486,15,15508276,4,8,11,4,32337,0.063215,2.5406,0.1588
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,20.0,24.0,0.027192117,0.230228000,540486,15,15508276,4,8,11,4,32337,0.063215,3.6141,0.4518
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,16.0,0.031247236,0.147668000,540486,15,15508276,4,8,11,4,32337,0.063215,3.1377,0.1961
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,20.0,32.0,0.021759524,0.179718000,540486,15,15356630,4,9,10,5,32337,0.063215,4.2594,0.5324
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,24.0,0.035922662,0.173160000,540486,15,15508276,4,8,11,4,32337,0.063215,3.0122,0.1883
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,20.0,48.0,0.034565515,0.297693000,540486,15,15356630,4,9,10,5,32337,0.063215,2.7845,0.3481
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,32.0,0.031576428,0.148670000,540486,15,15356630,4,9,10,5,32337,0.063215,3.2643,0.2040
coPapersDBLP,reference_graphs,0,0,hybrid_omp,8,20.0,64.0,0.018020890,0.126174000,540486,15,15356630,4,9,10,5,32337,0.063215,6.4272,0.8034
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,48.0,0.050970993,0.337035000,540486,15,15356630,4,9,10,5,32337,0.063215,1.8701,0.1169
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,4.0,8.0,0.034672664,0.113899000,540486,15,7895252,5,8,12,3,176764,0.390262,3.1013,0.1938
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,64.0,0.034904137,0.175203000,540486,15,15356630,4,9,10,5,32337,0.063215,2.9553,0.1847
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,4.0,16.0,0.032440867,0.109042000,540486,15,7895252,5,8,12,3,176764,0.390262,2.9048,0.1816
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,8.0,0.033809821,0.168992000,540486,15,15508276,4,8,11,4,32337,0.063215,3.5067,0.2192
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,4.0,24.0,0.030465846,0.108027000,540486,15,7895252,5,8,12,3,176764,0.390262,3.3525,0.2095
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,16.0,0.032783125,0.155648000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8967,0.1810
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,4.0,32.0,0.032966626,0.105585000,540486,15,7743606,5,9,11,4,176764,0.390262,2.8397,0.1775
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,24.0,0.033090245,0.178776000,540486,15,15508276,4,8,11,4,32337,0.063215,2.9826,0.1864
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,4.0,48.0,0.025929233,0.108929000,540486,15,7743606,5,9,11,4,176764,0.390262,3.9135,0.2446
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,32.0,0.036461504,0.156279000,540486,15,15356630,4,9,10,5,32337,0.063215,2.5861,0.1616
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,4.0,64.0,0.029495572,0.107968000,540486,15,7743606,5,9,11,4,176764,0.390262,3.3238,0.2077
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,48.0,0.035346127,0.161149000,540486,15,15356630,4,9,10,5,32337,0.063215,2.6499,0.1656
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,8.0,0.032446869,0.110290000,540486,15,7895252,5,8,12,3,176764,0.390262,3.3973,0.2123
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,64.0,0.033865512,0.162531000,540486,15,15356630,4,9,10,5,32337,0.063215,2.9853,0.1866
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,16.0,0.028508025,0.108272000,540486,15,7895252,5,8,12,3,176764,0.390262,3.6307,0.2269
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,8.0,0.036784331,0.157270000,540486,15,15508276,4,8,11,4,32337,0.063215,2.6268,0.1642
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,24.0,0.036475138,0.150289000,540486,15,7895252,5,8,12,3,176764,0.390262,3.4804,0.2175
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,16.0,0.035287169,0.156961000,540486,15,15508276,4,8,11,4,32337,0.063215,2.7090,0.1693
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,32.0,0.031036470,0.104720000,540486,15,7743606,5,9,11,4,176764,0.390262,3.1609,0.1976
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,24.0,0.033046165,0.164541000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8163,0.1760
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,48.0,0.025759369,0.106906000,540486,15,7743606,5,9,11,4,176764,0.390262,4.1003,0.2563
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,32.0,0.036969608,0.222725000,540486,15,15356630,4,9,10,5,32337,0.063215,2.6407,0.1650
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,6.0,64.0,0.033410315,0.125627000,540486,15,7743606,5,9,11,4,176764,0.390262,2.8262,0.1766
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,48.0,0.032377458,0.143716000,540486,15,15356630,4,9,10,5,32337,0.063215,2.8942,0.1809
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,8.0,0.032740267,0.155537000,540486,15,15508276,4,8,11,4,32337,0.063215,3.4209,0.2138
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,64.0,0.034735334,0.139965000,540486,15,15356630,4,9,10,5,32337,0.063215,2.8411,0.1776
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,16.0,0.035800182,0.182677000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8309,0.1769
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,8.0,0.033321395,0.164198000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8380,0.1774
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,24.0,0.033288246,0.138988000,540486,15,15508276,4,8,11,4,32337,0.063215,4.4174,0.2761
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,16.0,0.033736441,0.172141000,540486,15,15508276,4,8,11,4,32337,0.063215,4.2938,0.2684
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,32.0,0.034049835,0.169140000,540486,15,15356630,4,9,10,5,32337,0.063215,3.1175,0.1948
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,24.0,0.036390436,0.166756000,540486,15,15508276,4,8,11,4,32337,0.063215,3.2456,0.2029
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,48.0,0.035297782,0.155429000,540486,15,15356630,4,9,10,5,32337,0.063215,2.7216,0.1701
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,32.0,0.036865751,0.171133000,540486,15,15356630,4,9,10,5,32337,0.063215,3.1145,0.1947
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,8.0,64.0,0.037389394,0.177595000,540486,15,15356630,4,9,10,5,32337,0.063215,2.7315,0.1707
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,48.0,0.032263428,0.162165000,540486,15,15356630,4,9,10,5,32337,0.063215,3.2303,0.2019
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,8.0,0.033775531,0.160824000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8207,0.1763
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,64.0,0.032665010,0.152178000,540486,15,15356630,4,9,10,5,32337,0.063215,3.1000,0.1938
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,16.0,0.034326457,0.156116000,540486,15,15508276,4,8,11,4,32337,0.063215,2.7566,0.1723
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,8.0,0.035471012,0.166427000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8067,0.1754
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,24.0,0.037056896,0.165712000,540486,15,15508276,4,8,11,4,32337,0.063215,2.5604,0.1600
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,16.0,0.037935939,0.161246000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8017,0.1751
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,32.0,0.032854082,0.157705000,540486,15,15356630,4,9,10,5,32337,0.063215,2.9593,0.1850
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,24.0,0.034088572,0.159763000,540486,15,15508276,4,8,11,4,32337,0.063215,3.2076,0.2005
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,48.0,0.032416707,0.149072000,540486,15,15356630,4,9,10,5,32337,0.063215,3.0865,0.1929
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,32.0,0.031919842,0.171368000,540486,15,15356630,4,9,10,5,32337,0.063215,3.3149,0.2072
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,10.0,64.0,0.036613084,0.157653000,540486,15,15356630,4,9,10,5,32337,0.063215,2.9071,0.1817
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,48.0,0.032838695,0.176493000,540486,15,15356630,4,9,10,5,32337,0.063215,3.2216,0.2014
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,8.0,0.036193515,0.159926000,540486,15,15508276,4,8,11,4,32337,0.063215,2.9983,0.1874
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,64.0,0.032798816,0.138891000,540486,15,15356630,4,9,10,5,32337,0.063215,3.1047,0.1940
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,16.0,0.034484160,0.165299000,540486,15,15508276,4,8,11,4,32337,0.063215,3.1478,0.1967
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,24.0,0.043948374,0.267067000,540486,15,15508276,4,8,11,4,32337,0.063215,2.3147,0.1447
wiki-topcats,reference_graphs,1,0,seq,1,14.0,24.0,0.340147358,0.371089000,1791489,258,28508141,-1,-1,258,0,0,0.000000,1.0000,1.0000
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,32.0,0.030976045,0.155096000,540486,15,15356630,4,9,10,5,32337,0.063215,3.1532,0.1971
wiki-topcats,reference_graphs,1,0,topdown_omp,1,14.0,24.0,0.400590096,0.437013000,1791489,258,28508141,-1,-1,258,0,0,0.000000,0.8127,0.8127
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,48.0,0.035524365,0.148669000,540486,15,15356630,4,9,10,5,32337,0.063215,2.7612,0.1726
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,12.0,64.0,0.032972404,0.150189000,540486,15,15356630,4,9,10,5,32337,0.063215,3.0599,0.1912
wiki-topcats,reference_graphs,1,0,topdown_omp,2,14.0,24.0,0.272347382,0.591382000,1791489,258,28508141,-1,-1,258,0,0,0.000000,1.3499,0.6749
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,8.0,0.033906400,0.169159000,540486,15,15508276,4,8,11,4,32337,0.063215,2.9503,0.1844
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,16.0,0.035129847,0.161976000,540486,15,15508276,4,8,11,4,32337,0.063215,4.0939,0.2559
wiki-topcats,reference_graphs,1,0,topdown_omp,4,14.0,24.0,0.177521982,0.757052000,1791489,258,28508141,-1,-1,258,0,0,0.000000,2.0024,0.5006
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,24.0,0.034950912,0.182749000,540486,15,15508276,4,8,11,4,32337,0.063215,2.7822,0.1739
wiki-topcats,reference_graphs,1,0,topdown_omp,8,14.0,24.0,0.276089722,2.383118000,1791489,258,28508141,-1,-1,258,0,0,0.000000,1.2545,0.1568
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,32.0,0.034516416,0.172915000,540486,15,15356630,4,9,10,5,32337,0.063215,3.1791,0.1987
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,48.0,0.032466907,0.156979000,540486,15,15356630,4,9,10,5,32337,0.063215,2.9546,0.1847
wiki-topcats,reference_graphs,1,0,topdown_omp,16,14.0,24.0,0.426007116,1.680372000,1791489,258,28508141,-1,-1,258,0,0,0.000000,0.8170,0.0511
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,14.0,64.0,0.029662920,0.149803000,540486,15,15356630,4,9,10,5,32337,0.063215,3.4853,0.2178
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,8.0,0.036583598,0.151048000,540486,15,15508276,4,8,11,4,32337,0.063215,2.7294,0.1706
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,8.0,0.132976770,0.145090000,1791489,258,8524483,5,8,255,3,238904,0.143664,2.7214,2.7214
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,16.0,0.035001471,0.159345000,540486,15,15508276,4,8,11,4,32337,0.063215,2.7057,0.1691
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,16.0,0.133885322,0.146075000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.4716,2.4716
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,24.0,0.035834753,0.168735000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8878,0.1805
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,32.0,0.032069783,0.150742000,540486,15,15356630,4,9,10,5,32337,0.063215,3.1028,0.1939
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,24.0,0.136367207,0.148781000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.7683,2.7683
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,48.0,0.029906025,0.149074000,540486,15,15356630,4,9,10,5,32337,0.063215,3.5965,0.2248
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,16.0,64.0,0.032919175,0.167314000,540486,15,15356630,4,9,10,5,32337,0.063215,3.0817,0.1926
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,32.0,0.135450931,0.147786000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.6668,2.6668
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,8.0,0.037383723,0.177599000,540486,15,15508276,4,8,11,4,32337,0.063215,3.1356,0.1960
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,48.0,0.121398890,0.132432000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.9551,2.9551
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,16.0,0.040298294,0.161224000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8329,0.1771
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,24.0,0.034537577,0.167720000,540486,15,15508276,4,8,11,4,32337,0.063215,2.8507,0.1782
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,64.0,0.126890561,0.138448000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.7976,2.7976
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,32.0,0.032775542,0.164204000,540486,15,15356630,4,9,10,5,32337,0.063215,3.3201,0.2075
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,48.0,0.036960105,0.207562000,540486,15,15356630,4,9,10,5,32337,0.063215,2.7622,0.1726
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,8.0,0.131445209,0.143412000,1791489,258,8524483,5,8,255,3,238904,0.143664,2.6150,2.6150
coPapersDBLP,reference_graphs,0,0,hybrid_omp,16,20.0,64.0,0.033911467,0.163049000,540486,15,15356630,4,9,10,5,32337,0.063215,2.8280,0.1767
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,16.0,0.160751632,0.175391000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.6113,2.6113
wiki-topcats,reference_graphs,1,0,seq,1,14.0,24.0,0.379250340,0.413764000,1791489,258,28508141,-1,-1,258,0,0,0.000000,1.0000,1.0000
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,24.0,0.121843515,0.132935000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.8267,2.8267
wiki-topcats,reference_graphs,1,0,topdown_omp,1,14.0,24.0,0.407851470,0.444939000,1791489,258,28508141,-1,-1,258,0,0,0.000000,0.8471,0.8471
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,32.0,0.140906366,0.153732000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.4983,2.4983
wiki-topcats,reference_graphs,1,0,topdown_omp,2,14.0,24.0,0.236232254,0.513718000,1791489,258,28508141,-1,-1,258,0,0,0.000000,1.6268,0.8134
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,48.0,0.129878665,0.141709000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.7643,2.7643
wiki-topcats,reference_graphs,1,0,topdown_omp,4,14.0,24.0,0.160505979,0.691151000,1791489,258,28508141,-1,-1,258,0,0,0.000000,2.3162,0.5791
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,64.0,0.158322964,0.172739000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.8456,2.8456
wiki-topcats,reference_graphs,1,0,topdown_omp,8,14.0,24.0,0.297974757,2.542905000,1791489,258,28508141,-1,-1,258,0,0,0.000000,1.7084,0.2135
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,8.0,8.0,0.171458673,0.187069000,1791489,258,8524483,5,8,255,3,238904,0.143664,2.5986,2.5986
wiki-topcats,reference_graphs,1,0,topdown_omp,16,14.0,24.0,0.433202286,1.533808000,1791489,258,28508141,-1,-1,258,0,0,0.000000,1.0470,0.0654
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,8.0,16.0,0.161171672,0.175844000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.5177,2.5177
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,8.0,0.136219656,0.148477000,1791489,258,8524483,5,8,255,3,238904,0.143664,3.3477,3.3477
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,8.0,24.0,0.143736613,0.156824000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.7613,2.7613
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,16.0,0.155020667,0.169151000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.8212,2.8212
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,8.0,32.0,0.151533569,0.165335000,1791489,258,7397361,5,9,254,4,238904,0.143664,3.4648,3.4648
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,24.0,0.165799541,0.180900000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.8769,2.8769
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,8.0,48.0,0.142733728,0.155732000,1791489,258,7120659,5,10,253,5,238904,0.143664,3.3753,3.3753
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,32.0,0.149828906,0.163476000,1791489,258,7397361,5,9,254,4,238904,0.143664,3.1056,3.1056
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,8.0,64.0,0.132427720,0.144490000,1791489,258,7120659,5,10,253,5,238904,0.143664,3.9964,3.9964
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,48.0,0.137801835,0.150355000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.7071,2.7071
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,10.0,8.0,0.160846461,0.175492000,1791489,258,8524483,5,8,255,3,238904,0.143664,2.9431,2.9431
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,4.0,64.0,0.133053099,0.145171000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.9719,2.9719
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,10.0,16.0,0.161337750,0.176030000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.5367,2.5367
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,8.0,0.133284014,0.145420000,1791489,258,8524483,5,8,255,3,238904,0.143664,3.1299,3.1299
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,10.0,24.0,0.145381146,0.158613000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.5854,2.5854
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,16.0,0.117538606,0.128240000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.9783,2.9783
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,10.0,32.0,0.204105341,0.222604000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.9890,2.9890
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,24.0,0.147274770,0.160681000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.3623,2.3623
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,10.0,48.0,0.125770446,0.137221000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.8909,2.8909
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,32.0,0.133929704,0.146126000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.8276,2.8276
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,10.0,64.0,0.124771090,0.136135000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.7927,2.7927
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,48.0,0.127582768,0.139204000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.7438,2.7438
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,12.0,8.0,0.126946919,0.138497000,1791489,258,8524483,5,8,255,3,238904,0.143664,2.7467,2.7467
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,6.0,64.0,0.123379918,0.134614000,1791489,258,7120659,5,10,253,5,238904,0.143664,2.9196,2.9196
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,12.0,16.0,0.132999640,0.145114000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.5820,2.5820
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,8.0,8.0,0.143688358,0.156773000,1791489,258,8524483,5,8,255,3,238904,0.143664,2.3956,2.3956
wiki-topcats,reference_graphs,1,0,hybrid_omp,1,12.0,24.0,0.117491510,0.128178000,1791489,258,7397361,5,9,254,4,238904,0.143664,2.8329,2.8329
